id,postcode,latitude,longitude
9148,YO306DU,53.972919244568700,-1.088405713622430
9149,YO306DW,53.973834646901400,-1.091785643752330
9150,YO306DX,53.974193759749300,-1.090542882080950
9151,YO306DY,53.974129075665700,-1.087937168837870
9152,YO306DZ,53.973576000000000,-1.089504000000000
9153,YO306EA,53.973150698043300,-1.088110989514770
9154,YO306EB,53.972997771130700,-1.086909900517770
9155,YO306ED,53.973852651292200,-1.087043676830460
9156,YO306EE,53.975097193551700,-1.087595850322140
9157,YO306EF,53.975584580523100,-1.089048902624030
9158,YO306EG,53.973786216190500,-1.085398538801670
9159,YO306EH,53.974784680685300,-1.090240332007860
9160,YO306EJ,53.972734259372700,-1.084171412532890
9161,YO306EL,53.973443964008200,-1.084125361334520
9162,YO306EN,53.971974180492400,-1.085865084957620
9163,YO306EP,53.972333928728200,-1.084713787427400
9164,YO306EQ,53.976624940505800,-1.088751763209060
9165,YO306ER,53.972446292799900,-1.085305908493860
9166,YO306ES,53.972668347128400,-1.086139565267930
9167,YO306ET,53.973273287100800,-1.085318292717770
9168,YO306EU,53.973475977399900,-1.085969436538550
9169,YO306EW,53.972092336579200,-1.084856290825670
9170,YO306EX,53.973757921224800,-1.086405407062500
9171,YO306EY,53.976494644982500,-1.085796650718460
9172,YO306EZ,53.979133604504600,-1.084153079071330
9173,YO306FG,53.969560152796300,-1.091239000000000
9174,YO306HA,53.976123000000000,-1.085204274211560
9175,YO306HB,53.974359730972500,-1.085172532115760
9176,YO306HD,53.975173137370900,-1.083401346070280
9177,YO306HE,53.976787109270900,-1.082893262237430
9178,YO306HF,53.978253891405900,-1.083120268415990
9179,YO306HG,53.977069296671600,-1.083359735880520
9180,YO306HH,53.975405236726500,-1.084372048074220
9181,YO306HJ,53.977100440204800,-1.083907959420100
9182,YO306HL,53.976387207827400,-1.084670712755710
9183,YO306HN,53.976073259332700,-1.084891000000000
9184,YO306HP,53.975663461831500,-1.087598728183870
9185,YO306HQ,53.975150361384700,-1.083950727217930
9186,YO306HR,53.976789630926600,-1.086766021530570
9187,YO306HS,53.973306615181600,-1.089708418614110
9188,YO306HT,53.976288072813800,-1.089368996837030
9189,YO306HW,53.976963038688400,-1.087267000000000
9190,YO306HY,53.968297709591300,-1.095320702391690
9191,YO306HZ,53.967397957492000,-1.090431659717440
9192,YO306JA,53.972731821178700,-1.093334200839810
9193,YO306JB,53.975097373432300,-1.091178815706750
9194,YO306JD,53.977718603079600,-1.087187891504410
9195,YO306JE,53.979884000000000,-1.085722000000000
9196,YO306JF,53.977432379367700,-1.090929791839820
9197,YO306JG,53.977819481343900,-1.089823534296160
9198,YO306JH,53.975301068662500,-1.091967214883650
9199,YO306JJ,53.974498245748300,-1.093966705420650
9200,YO306JL,53.973449229948800,-1.094309624907160
9201,YO306JN,53.975394848608800,-1.092483566893900
9202,YO306JP,53.974116152692800,-1.095743565031100
9203,YO306JQ,53.973123071206900,-1.093966039269650
9204,YO306JR,53.975337557565600,-1.094421150153610
9205,YO306JS,53.974754464307800,-1.094571009953070
9206,YO306JT,53.973912671810100,-1.096174864335130
9207,YO306JU,53.975857023586600,-1.095370446002750
9208,YO306JW,53.975917318547600,-1.093829196159960
9209,YO306JX,53.976567588824200,-1.093052728418400
9210,YO306JY,53.974130225604100,-1.095224885623620
9211,YO306JZ,53.978189144217200,-1.087604546559460
9212,YO306LA,53.968512570865200,-1.099996038983490
9213,YO306LB,53.979745000000000,-1.085222000000000
9214,YO306LE,53.968498692329600,-1.096947486485780
9215,YO306LF,53.968001795884800,-1.096607612172750
9216,YO306LG,53.968249523941600,-1.096083954210320
9217,YO306LH,53.969247784468600,-1.097511000000000
9218,YO306LJ,53.968636925777000,-1.097401828053040
9219,YO306LL,53.968783309789300,-1.100142650685320
9220,YO306LN,53.970036253139600,-1.098225307434280
9221,YO306LP,53.969348780180600,-1.100039004454930
9222,YO306LR,53.969870116425900,-1.100043019401160
9223,YO306LU,53.967538638475700,-1.101968236975390
9224,YO306LX,53.967562502626300,-1.100351869393390
9225,YO304YB,53.983547303767100,-1.098497805094930
9226,YO304YD,53.983522466532300,-1.097583356657300
9227,YO304YE,53.983258361478900,-1.098321047044100
9229,YO304YL,53.984318506890300,-1.100661910431710
9234,YO305FA,53.982568656903500,-1.108278540420390
9235,YO305FB,53.982391412873800,-1.108617810105150
9236,YO305FD,53.982190484716600,-1.109399810276920
9237,YO305FE,53.981901152493000,-1.110243000000000
9238,YO305FF,53.976521038032400,-1.115756787899880
9239,YO305FG,53.976881287644300,-1.115855892647530
9240,YO305FH,53.976901741407400,-1.113751331714580
9241,YO305FJ,53.977273219083500,-1.112935335332000
9242,YO305FL,53.978005633014500,-1.113529688733220
9243,YO305FN,53.977766110436300,-1.111522086075180
9244,YO305FP,53.977147189298400,-1.114127308723250
9245,YO305FQ,53.977269630409400,-1.113667288689060
9246,YO305FR,53.977978430258800,-1.108635753694280
9247,YO305FS,53.977090617965900,-1.107694114961080
9248,YO305FT,53.977097604755300,-1.106214969288680
9249,YO305FW,53.977596182777300,-1.114072043289980
9250,YO305FX,53.977452841130500,-1.106847763419900
9251,YO305FY,53.976438488637200,-1.107021924540610
9252,YO305FZ,53.971769053725000,-1.102776784553150
9253,YO305GB,53.981380341798500,-1.093603918702500
9254,YO305GD,53.980428429989800,-1.094905462156600
9255,YO305GE,53.980104020990700,-1.093601121631020
9256,YO305GF,53.980547580418500,-1.094018457554290
9257,YO305GG,53.980123000000000,-1.094760000000000
9258,YO305GH,53.979160317524500,-1.093606353934620
9259,YO305GJ,53.977972367241800,-1.093737000000000
9260,YO305GL,53.978681155428300,-1.093235553005860
9261,YO305GP,53.978024571432600,-1.091984244821980
9262,YO305GQ,53.979506601371000,-1.095428632593810
9263,YO305GW,53.978246931668500,-1.091674454199860
9264,YO305NA,53.987896000000000,-1.116370000000000
9265,YO305NB,53.987449874814300,-1.115677866643520
9266,YO305ND,53.987029196205100,-1.114695461180590
9267,YO305NE,53.986657600738400,-1.114276315694430
9268,YO305NF,53.988179817500200,-1.114716818052080
9269,YO306LY,53.967209936839900,-1.098880813288420
9270,YO306LZ,53.967586802173200,-1.098796466048990
9271,YO306NA,53.968194117659400,-1.098280310136810
9272,YO306NB,53.974340710461100,-1.098117141187190
9273,YO306ND,53.974066994309600,-1.097574184224230
9274,YO306NE,53.970416590980200,-1.095015656567330
9275,YO306NF,53.975036972092300,-1.097476996079580
9276,YO306NG,53.984656544585900,-1.096598088154820
9277,YO306NH,53.971732246243100,-1.099057689045190
9278,YO306NJ,53.972724041405900,-1.098274009887590
9279,YO306NL,53.972009810137800,-1.096520943591000
9280,YO306NN,53.971704668767000,-1.097777667850110
9281,YO306NP,53.972742427782400,-1.100728187628160
9282,YO306NQ,53.972220179349200,-1.100602218999850
9283,YO306NR,53.973931634952800,-1.102303442344970
9284,YO306NS,53.976845530640900,-1.100136691109590
9285,YO306NT,53.976449574567400,-1.101273510987930
9286,YO306NU,53.976276906040300,-1.102222545877260
9287,YO306NW,53.972618299335800,-1.099755131080530
9288,YO306NX,53.976810861276400,-1.101509694011450
9289,YO306NY,53.976997466959800,-1.098822144974210
9290,YO306NZ,53.978004228350600,-1.100035488968610
9291,YO306PA,53.978037000000000,-1.099440000000000
9292,YO306PB,53.977814254602800,-1.099871858096940
9293,YO306PD,53.977736994294200,-1.099156884564540
9294,YO306PE,53.977581022743500,-1.098733316493160
9295,YO306PF,53.978334929230000,-1.097390485542630
9296,YO306PG,53.973367528998900,-1.097787492821460
9297,YO306PH,53.973100622330000,-1.096954730591680
9298,YO306PJ,53.977429803674800,-1.097745490784880
9299,YO306PL,53.975715600626800,-1.096882951396090
9300,YO306PN,53.973709991296200,-1.096712865233630
9301,YO306PP,53.972045800031100,-1.095331011941440
9302,YO306PQ,53.982116410287800,-1.094670638568570
9303,YO306PR,53.970678421739000,-1.096366794970250
9304,YO306PS,53.971068477934100,-1.094452708410340
9305,YO306PU,53.970236360297000,-1.096147682811170
9306,YO306PW,53.972141399815100,-1.096091221249100
9307,YO306PX,53.970545156880400,-1.095378751863430
9308,YO306PY,53.976798088468600,-1.095014624298430
9309,YO306PZ,53.976427113786000,-1.094687224432340
9310,YO306QA,53.976272768016400,-1.096870904824820
9311,YO306QB,53.977931960625400,-1.096392845435020
9312,YO306QD,53.977026036086800,-1.096641154475560
9313,YO306QE,53.977197000000000,-1.095357000000000
9314,YO306QF,53.977833035329700,-1.095190419781660
9315,YO306QG,53.977707712853600,-1.094064810425430
9316,YO306RA,53.983782165349800,-1.093872032944190
9317,YO306RB,53.983956952524800,-1.093212494105910
9318,YO306RD,53.984452719092600,-1.092743000000000
9319,YO306RE,53.983584132068300,-1.092641098523540
9320,YO306RF,53.983911998490900,-1.094402961837790
9321,YO306SA,53.970690084890800,-1.101366000000000
9322,YO306SH,53.974596073099200,-1.102212931224700
9323,YO306WP,53.969306044392100,-1.102738210013850
9324,YO306WQ,53.969117208623400,-1.103931334506280
9325,YO305NG,53.987666233869600,-1.114544692721040
9326,YO305NH,53.987196339032800,-1.112983797857540
9327,YO305NJ,53.986240046255600,-1.112500839134990
9328,YO305NL,53.986875971179600,-1.113417630302430
9329,YO305NN,53.986745862254600,-1.111620786394470
9330,YO305NP,53.988471432358300,-1.114039567420470
9331,YO305NQ,53.988100171945600,-1.113666160489780
9332,YO305NR,53.987762839757900,-1.114237618544510
9333,YO305NS,53.987587600384300,-1.114851384457500
9334,YO305NT,53.987967955994100,-1.115239855970430
9335,YO305PA,53.977087791918000,-1.110577000000000
9336,YO305PB,53.976827247765400,-1.112182442518030
9337,YO305PD,53.977641504858800,-1.110472653675260
9338,YO305PQ,53.980890480935600,-1.098982122575800
9339,YO305PS,53.980167737558800,-1.100888531085210
9340,YO305PT,53.979610476166400,-1.103294512400270
9341,YO305PU,53.979350311536900,-1.104565699774070
9342,YO305PX,53.978512269459100,-1.105483292979600
9343,YO305PY,53.981652000000000,-1.098462000000000
9344,YO305PZ,53.980836482782300,-1.100172690893980
9345,YO305QA,53.974918407394100,-1.099644575076970
9346,YO305QB,53.975809719621800,-1.103452340761410
9347,YO305QD,53.976299318316700,-1.102816701058470
9348,YO305QE,53.976906537986300,-1.103381000000000
9349,YO305QF,53.977319121904700,-1.102169649576520
9350,YO305QG,53.978388509576700,-1.100942080674120
9351,YO305QH,53.979064327049000,-1.101171502762710
9352,YO305QJ,53.978152000000000,-1.102853000000000
9353,YO305QL,53.977730340850900,-1.104280229554780
9354,YO305QN,53.978222000000000,-1.103812000000000
9355,YO305QP,53.979989957935700,-1.102356209452110
9356,YO305QQ,53.978314126724700,-1.101812808523880
9357,YO305QR,53.980629701050000,-1.101366543507870
9358,YO305QS,53.978579748091900,-1.103682592047780
9359,YO305QT,53.978309093936300,-1.105960327074050
9360,YO305QU,53.977126859765100,-1.105314746803210
9361,YO305QW,53.979748194464800,-1.100074151480320
9362,YO305QX,53.980337479271900,-1.103156914528970
9363,YO305QZ,53.981012931633800,-1.100931330300740
9364,YO305RA,53.977857000000000,-1.113945000000000
9365,YO305RB,53.982822537370400,-1.117102562019010
9366,YO305RE,53.972443840003200,-1.104073421669180
9367,YO305RF,53.973669083832000,-1.104458789902430
9368,YO305RG,53.973754064294400,-1.103801382871280
9369,YO305RH,53.977543341961900,-1.108141869759530
9370,YO305RJ,53.977641685901500,-1.109283338526210
9371,YO305RL,53.978805000000000,-1.108420000000000
9372,YO305RN,53.978396717802000,-1.110502313287350
9373,YO305RP,53.979696727929400,-1.110062921419750
9374,YO305RQ,53.976087898166200,-1.107014172529410
9375,YO305RR,53.979573115224700,-1.112794998225300
9376,YO305RS,53.980873471449900,-1.112401403952340
9377,YO305RT,53.980255173835500,-1.111438638352390
9378,YO305RU,53.980330358760000,-1.114319016360050
9379,YO305RW,53.978143660478800,-1.111529302607290
9380,YO305RX,53.981055336208600,-1.116346983577440
9381,YO305RY,53.981689910178000,-1.115860835959940
9382,YO305RZ,53.984896353908600,-1.119224245920310
9383,YO305SB,53.970942258907900,-1.100385807786130
9384,YO305SD,53.978545239389400,-1.106290726398240
9385,YO305SF,53.978003164035600,-1.114656000000000
9386,YO305SG,53.974554780080300,-1.103906176002180
9387,YO305SH,53.981360000000000,-1.110027000000000
9388,YO305SJ,53.976090564592400,-1.104955767931810
9389,YO305SL,53.979252799167400,-1.105955374314920
9390,YO305SN,53.978518694248400,-1.107556870493710
9391,YO305SP,53.978995837236800,-1.108873257824650
9392,YO305SQ,53.974190655451800,-1.103288887503030
9393,YO305SR,53.980145493784400,-1.107552605479980
9394,YO305SS,53.979927616891200,-1.108472166263280
9395,YO305ST,53.980713180935800,-1.108958604075230
9396,YO305SU,53.981055961157900,-1.110338933980210
9397,YO305SW,53.979511223713400,-1.106864738450270
9398,YO305SX,53.981146965897600,-1.108064914928380
9399,YO305SY,53.981515981715400,-1.108133278691470
9400,YO305SZ,53.982393670317100,-1.112567334612460
9401,YO305TA,53.983070816175000,-1.112979932444320
9402,YO305TB,53.983708535535400,-1.114140620403420
9403,YO305TD,53.983274930030100,-1.115064796566710
9404,YO305TE,53.982832453491200,-1.114784433096310
9405,YO305TF,53.983122480494000,-1.116333741873460
9406,YO305TG,53.982492085171000,-1.114944141448100
9407,YO305TH,53.981226425139300,-1.112729378020680
9408,YO305TJ,53.981608812143000,-1.113392211047080
9409,YO305TL,53.980642642940400,-1.114007420347010
9410,YO305TN,53.980845000000000,-1.114491000000000
9411,YO305TP,53.981968055093000,-1.114574018403070
9412,YO305TQ,53.982253373049900,-1.113043043060710
9413,YO305TR,53.984242094819900,-1.112146803119720
9414,YO305TS,53.985526276871600,-1.111997494341230
9415,YO305TT,53.985108386713600,-1.111396369018580
9416,YO305TU,53.984610967520700,-1.110979950686310
9417,YO305TW,53.981712382912400,-1.115250397782430
9418,YO305TX,53.986874301942900,-1.119304530550450
9419,YO305TY,53.986745025523600,-1.118834479559390
9420,YO305TZ,53.988305723941700,-1.112289164396610
9421,YO305UB,53.986643996470300,-1.116091456905760
9422,YO305UD,53.986894366195000,-1.117138472437300
9423,YO305UE,53.987436050570900,-1.116242452018780
9424,YO305UF,53.986802390924100,-1.115630576224700
9425,YO301DD,54.020510000000000,-1.210097000000000
9426,YO301DE,54.018983420849100,-1.153792000000000
9427,YO301DF,54.019008585062700,-1.154691775805780
9428,YO301GY,54.000354600681600,-1.132674077922470
9429,YO301GZ,53.999426887778900,-1.132403502679900
9430,YO301SD,53.999819497606500,-1.130762985557450
9434,YO301XG,53.998269387022500,-1.130185065652450
9436,YO301XJ,53.989411409627400,-1.122103111876610
9437,YO301XL,53.990173808919300,-1.129301342113370
9438,YO301XP,53.999537192546700,-1.135238742307620
9439,YO301XQ,53.997771039016400,-1.129631019566890
9440,YO301XR,54.000769018708400,-1.135304753618420
9441,YO301XS,54.000333060292500,-1.135924020013460
9442,YO301XT,54.001494636941100,-1.136220350955950
9443,YO301XU,54.001436759575500,-1.134421312029540
9444,YO301XW,53.995766504711100,-1.133333820478150
9445,YO301XX,54.001077843650100,-1.134505036899920
9446,YO301XY,54.001218705840800,-1.131603443657770
9447,YO301XZ,54.001660177098600,-1.128024275105960
9448,YO301YA,54.002958138087600,-1.119895784416630
9449,YO301YB,54.000461680007300,-1.130078350733940
9450,YO301YD,54.000222461632100,-1.130556267136180
9451,YO301YE,53.999168120246000,-1.127694956628120
9452,YO301YF,53.998697212616400,-1.129687981485100
9453,YO301YG,53.998598655256100,-1.126013529558030
9454,YO301YH,53.999309983893400,-1.133641625942690
9455,YO301YJ,53.997876297754500,-1.138003789180810
9456,YO301YL,53.995378483923600,-1.157138143996010
9457,YO301YN,54.002361000000000,-1.160689000000000
9458,YO301YP,53.997866256060800,-1.131612176813480
9459,YO301YQ,54.000533043971000,-1.133738283614330
9460,YO301YR,53.997994000000000,-1.134218000000000
9461,YO301YS,53.998322413622900,-1.132548502729950
9462,YO301YT,53.997390463579800,-1.130447458633990
9463,YO301YU,53.997653918052300,-1.128352052894010
9464,YO301YW,54.003880179035100,-1.140503997192410
9465,YO301YX,53.996128000000000,-1.130962000000000
9466,YO301YY,53.995910255672400,-1.132079989129040
9467,YO301YZ,53.997075711247100,-1.130423506636330
9469,YO302AA,54.043046708488100,-1.241663550453390
9470,YO302AB,54.042775588349500,-1.240003917135960
9471,YO302AD,54.046007166696800,-1.239364621101810
9472,YO302AG,54.041386582556300,-1.250688228362230
9473,YO302AH,54.041664000000000,-1.275269000000000
9474,YO302AJ,54.044509000000000,-1.242462000000000
9475,YO302AL,54.040299570519100,-1.240736237018070
9476,YO305UG,53.986498762321400,-1.114676206134380
9477,YO305UH,53.985782417166800,-1.113822113176150
9478,YO305UJ,53.985289278190100,-1.113985082542560
9479,YO305UL,53.985358474727700,-1.114837636333350
9480,YO305UN,53.985759029845300,-1.116750712999460
9481,YO305UP,53.985378006491400,-1.116270759837240
9482,YO305UQ,53.986031905870100,-1.113527056092410
9483,YO305UR,53.986134534856300,-1.117703562406810
9484,YO305US,53.985749970264600,-1.119190989793020
9485,YO305UT,53.985509342432100,-1.119470573580540
9486,YO305UU,53.984769270823900,-1.116603896514620
9487,YO305UW,53.986153432064900,-1.116605114095900
9488,YO305UX,53.984332879368300,-1.114706876271090
9489,YO305UY,53.984614382900800,-1.115097411340290
9490,YO305UZ,53.983978462666100,-1.112960652643510
9491,YO305WA,53.988455652516300,-1.118005298339230
9492,YO305WB,53.989236973788700,-1.115472244421580
9493,YO305WD,53.989043060018200,-1.117215050751050
9494,YO305WE,53.989494766524700,-1.116305637450350
9495,YO305WF,53.989783248452200,-1.115201386670490
9496,YO305WG,53.988644531537300,-1.115576305261370
9497,YO305WH,53.990101039366400,-1.114416793238520
9498,YO305WJ,53.990145628556600,-1.113149919475650
9499,YO305WL,53.990140114012400,-1.112402681607920
9500,YO305WN,53.989571724101500,-1.113329881655480
9501,YO305WQ,53.989112626431500,-1.114453010599710
9506,YO305XA,53.984272106566300,-1.113777914868390
9507,YO305XB,53.983639106701900,-1.115697569257940
9508,YO305XD,53.983786231954000,-1.117371933505290
9509,YO305XE,53.984470445573400,-1.117525222193020
9510,YO305XF,53.983255462225000,-1.117306903714110
9511,YO305XG,53.987801709772700,-1.119528989245050
9512,YO305XJ,53.986570637303300,-1.122025583009740
9513,YO305XQ,53.987088000000000,-1.121247650259690
9514,YO305XX,53.987739000000000,-1.118249000000000
9515,YO305XY,53.988105000000000,-1.111714000000000
9516,YO305XZ,53.984204000000000,-1.122701000000000
9517,YO305YA,53.983998399106200,-1.125495639332170
9523,YO305YY,53.981889361221200,-1.099143561265780
9524,YO305ZA,53.979403071376300,-1.097199670895320
9525,YO302AN,54.040594035698500,-1.243250497713890
9526,YO302AP,54.039439208157400,-1.242553775387250
9527,YO302AQ,54.051747000000000,-1.240072834320950
9528,YO302AR,54.039745376706900,-1.244075225393030
9529,YO302AS,54.040370654728500,-1.247576000000000
9530,YO302AT,54.039621966941100,-1.241603707543470
9531,YO302AU,54.039778783682500,-1.242242200544060
9532,YO302AW,54.039830662487100,-1.249082295158670
9533,YO302AX,54.040103697604500,-1.243885482727540
9534,YO302AY,54.040782329350700,-1.247477013435240
9535,YO302AZ,54.034823437398300,-1.238912176940420
9536,YO302BA,54.039507046739300,-1.234460000000000
9537,YO302BD,54.040196857581200,-1.231636998517780
9538,YO302BE,54.052195350042900,-1.223197897021050
9539,YO302BG,54.054855807060100,-1.227394927441890
9540,YO302BJ,54.040234421007700,-1.246097307782460
9541,YO302BL,54.033599185440300,-1.221758134205600
9542,YO302BN,54.031342210558000,-1.220334000000000
9543,YO302BP,54.033266368989100,-1.220329174962730
9544,YO302BQ,54.059014000000000,-1.229594000000000
9545,YO302BR,54.034103333484100,-1.221886134685810
9546,YO302BS,54.034395747564100,-1.221239411395730
9547,YO302BU,54.033982836075100,-1.220071000000000
9548,YO302BW,54.032324637773800,-1.220636869932310
9549,YO302BX,54.033953663150200,-1.218209328932550
9550,YO302BY,54.033749081122700,-1.219923178998370
9551,YO302BZ,54.034112000000000,-1.217565000000000
9552,YO302DA,54.030486953456300,-1.218610209736810
9553,YO302DB,54.033919590703900,-1.215736545608570
9554,YO302DD,54.033563957063500,-1.217712796866660
9555,YO302DE,54.033654360071500,-1.219176822568640
9556,YO302DF,54.031996000000000,-1.219831661492730
9557,YO302DG,54.032480263537300,-1.219687374870500
9558,YO302DH,54.032733843772200,-1.218598628398580
9559,YO302DJ,54.031767661123500,-1.222067136697830
9560,YO302DL,54.035086938832700,-1.222493780121550
9561,YO302DN,54.033892096964900,-1.217034845421780
9562,YO302DP,54.031789074443100,-1.219822450744040
9563,YO302DQ,54.039397128485200,-1.214961589548640
9564,YO302DR,54.034181599974600,-1.215945369925500
9565,YO302DW,54.030926161746500,-1.221197357165890
9566,YO302TA,54.040766967399000,-1.250775721704810
9567,YO302TB,54.042280069689400,-1.246961292967350
9568,YO302TD,54.042296313097200,-1.245250638789580
9569,YO302TE,54.041293142083300,-1.245803282175860
9570,YO302TF,54.040775200238200,-1.233535152189390
9571,YO302TG,54.039553904497600,-1.247942026551430
9574,YO304AG,53.990311289206200,-1.100700000000000
9575,YO304DE,53.989804372140500,-1.107117367116830
9576,YO304GD,53.988457146556200,-1.091650608787500
9581,YO304GP,53.989721047204600,-1.101963973020830
9582,YO304GQ,53.989730001407700,-1.097159397242050
9583,YO304GR,53.987111274950400,-1.100327238429450
9589,YO304GZ,53.987565187511500,-1.103337198494070
9590,YO304QW,53.978217000000000,-1.065373000000000
9591,YO304RA,53.990453000000000,-1.097556000000000
9592,YO304RB,53.991163725079400,-1.096579299884990
9593,YO304RY,53.985577406187800,-1.093558566364010
9594,YO304RZ,53.985391417079900,-1.099906782025290
9595,YO304SR,53.989126886773900,-1.109084083667290
9596,YO304ST,53.987683313498800,-1.107132224127050
9597,YO304SU,53.988207629647800,-1.106602000000000
9598,YO304SW,53.989537608454600,-1.109929427066820
9599,YO304SX,53.988018369372300,-1.105050871831920
9600,YO304SY,53.986948855949500,-1.108688279197430
9601,YO304SZ,53.987882383397200,-1.109735943377270
9603,YO304TD,53.983196326390000,-1.100838574268110
9604,YO304TE,53.981749505060100,-1.102074403988300
9605,YO304TF,53.982064494710100,-1.103333315313320
9606,YO304TG,53.982491072048600,-1.102683682894290
9607,YO304TN,53.989448000000000,-1.103754000000000
9608,YO304TU,53.994444343599100,-1.094189730933000
9609,YO304UA,53.989289490117300,-1.107982481545150
9610,YO304UB,53.989218236284800,-1.105650476418120
9611,YO304UD,53.988939735231300,-1.106876579259440
9612,YO304UE,53.988630527429200,-1.107600018830310
9613,YO304UF,53.988492159072600,-1.110760046226230
9614,YO304UG,53.988187136735600,-1.109622685199720
9615,YO304UH,53.987240428791100,-1.110435930054700
9616,YO304UJ,53.986634677317600,-1.103754000000000
9617,YO304UL,53.987036230848800,-1.103516319154640
9618,YO304UN,53.985826299949500,-1.106394154219850
9619,YO304UP,53.984986886351900,-1.107128880542280
9620,YO304UQ,53.986276464572100,-1.104081658303700
9621,YO304UR,53.990722000000000,-1.093843000000000
9622,YO304US,53.991244760727900,-1.095403098485750
9623,YO304UU,53.990902400740400,-1.092909115789230
9624,YO304UW,53.985435604283200,-1.108247817494320
9625,YO268AT,54.015792608597700,-1.328889241335960
9626,YO268AU,54.026184000000000,-1.336996000000000
9627,YO268AW,54.014413000000000,-1.323051000000000
9628,YO268AX,54.023530659143300,-1.345112583263120
9629,YO268AY,54.025668000000000,-1.320350000000000
9630,YO268AZ,54.029216000000000,-1.310384000000000
9631,YO268BA,54.020082355026300,-1.305590137515040
9632,YO268BB,54.005056498911800,-1.323248853773980
9633,YO268BD,53.993969237512400,-1.295728563460180
9634,YO268BE,54.003421786070500,-1.299886726707760
9635,YO268BF,54.004915679202200,-1.322183125703290
9636,YO268BG,54.005261932305200,-1.324618691479880
9637,YO268BH,54.006786465401800,-1.300440595974890
9638,YO268BJ,54.005512907603500,-1.299485000000000
9639,YO268BL,54.004607004611900,-1.298142776908350
9640,YO268BN,54.004019914598200,-1.299008000000000
9641,YO268BP,54.004285041227200,-1.301504754250910
9642,YO268BQ,54.007854139433000,-1.300117527982300
9643,YO268BS,54.001607000000000,-1.296851000000000
9644,YO268BT,53.996032488898300,-1.295053083020420
9645,YO268BW,54.004157745123800,-1.298165589721170
9646,YO268BX,53.993556015008600,-1.295766040697000
9647,YO268BY,53.993975000000000,-1.298093000000000
9648,YO268BZ,53.992455707236900,-1.293588200081280
9649,YO268DA,53.993388112280900,-1.293343000000000
9650,YO268DB,53.985360530433200,-1.285017000000000
9651,YO268DD,53.993846549630900,-1.291673257614520
9652,YO268DE,53.995516418964400,-1.291355099571400
9653,YO268DF,53.994468533579800,-1.290457676101150
9654,YO268DG,53.995185436260000,-1.287059150603340
9655,YO268DH,53.999305895074700,-1.278689889115640
9656,YO268DJ,53.998655997931900,-1.278228213045620
9657,YO268DL,53.993754961293800,-1.290120000000000
9658,YO268DN,53.996623000000000,-1.283755000000000
9659,YO268DP,54.002263000000000,-1.320136000000000
9660,YO268DQ,53.997753535882700,-1.282118520438430
9661,YO268DS,53.999225045452200,-1.318766835590420
9662,YO268DT,53.996867974166000,-1.315205270114680
9663,YO268DU,53.989486432593000,-1.305366987259890
9664,YO268DX,53.982230998714700,-1.317534395508950
9665,YO268DY,53.981786616108100,-1.315254327306430
9666,YO268DZ,53.981820566359900,-1.314903046558870
9667,YO268EA,53.981200254907400,-1.319625053324440
9668,YO268EB,53.993494570928900,-1.324214195709320
9669,YO268ED,54.001690310959600,-1.345119688089200
9670,YO268EE,54.004926905396800,-1.332420000000000
9671,YO268EF,54.009876000000000,-1.331581058009820
9672,YO268EG,54.012595000000000,-1.347009000000000
9673,YO268EH,54.006483418603300,-1.258852567793210
9674,YO268EJ,54.018937508197100,-1.253991476050630
9675,YO268EL,54.016353534141200,-1.232139000000000
9676,YO268EN,54.016794949843600,-1.230618287708540
9677,YO268EP,54.012459975947900,-1.228775457430030
9678,YO268EQ,53.998477736201000,-1.272510669289430
9679,YO268ER,54.014415841396800,-1.226831686862880
9680,YO268ES,54.014807000000000,-1.221846171206590
9681,YO268ET,54.023349000000000,-1.223842000000000
9682,YO268EU,54.020688094932300,-1.235064367597090
9683,YO304UX,53.985187686037900,-1.106331569155320
9684,YO304UY,53.985532265643000,-1.105531170087920
9685,YO304UZ,53.988729000000000,-1.102538842712070
9686,YO304WA,53.986502066126200,-1.107828519901800
9687,YO304WB,53.986755770308400,-1.106892793242400
9688,YO304WD,53.987382678038100,-1.106589611914010
9689,YO304WE,53.986290994561800,-1.106033442067950
9690,YO304WF,53.989135446238500,-1.095784340917160
9691,YO304WG,53.987175321962500,-1.100478369142390
9692,YO304WH,53.986398000000000,-1.098589000000000
9693,YO304WJ,53.988243955477600,-1.103963182697430
9694,YO304WL,53.985572315126900,-1.100789000000000
9695,YO304WP,53.989202707977900,-1.098756989139870
9696,YO304WQ,53.986540000000000,-1.098385122031560
9697,YO304WR,53.985723079400600,-1.096193749524000
9698,YO304WT,53.990056000000000,-1.100904000000000
9699,YO304WU,53.989768632303800,-1.098714268518670
9700,YO304WW,53.987489825530800,-1.092098687089610
9701,YO304WX,53.986529056102100,-1.099394231359330
9702,YO304WY,53.986590646539300,-1.101619528703240
9703,YO304WZ,53.993208000000000,-1.096916000000000
9704,YO304XA,53.989386000000000,-1.093079000000000
9705,YO304XB,53.988078000000000,-1.094862000000000
9706,YO304XD,53.989510000000000,-1.091704000000000
9707,YO304XE,53.986604000000000,-1.097273000000000
9708,YO304XF,53.988229758853700,-1.098457710421960
9709,YO304XG,53.986220920472300,-1.100254918262570
9710,YO304XH,53.984402707786300,-1.102307103575970
9711,YO304XJ,53.984671606157800,-1.101005059318050
9712,YO304XL,53.985572315126900,-1.101260176131480
